Account Number,Account Type,Balance Date,Balance,Account  Holder ID
80877479,Platinum,1/31/2023,210.98,26228265
80884901,Platinum,1/31/2023,453.71,47268454
80889919,Basic,1/31/2023,298.45,9576204
80938878,Basic,1/31/2023,29.73,84584525
80939694,Gold,1/31/2023,923.76,45134368
80940019,Gold,1/31/2023,957.41,66240726
81049128,Basic,1/31/2023,694.91,72939081
81075588,Gold,1/31/2023,297.73,45253349
81087182,Platinum,1/31/2023,861.31,50734299
81099534,Basic,1/31/2023,216.8,63107756
81145048,Gold,1/31/2023,290.02,11499011
81159651,Gold,1/31/2023,466.71,46453761
81181209,Basic,1/31/2023,828.91,61715203
81191580,Gold,1/31/2023,584.56,65635521
81200849,Gold,1/31/2023,479.29,78067223
81206535,Gold,1/31/2023,452.69,95705990
81227009,Basic,1/31/2023,475.45,49306066
81245588,Gold,1/31/2023,775.87,34727406
81267006,Gold,1/31/2023,425.16,69120699
81336389,Platinum,1/31/2023,210.06,51516994
81336468,Platinum,1/31/2023,935.41,24847975
81337623,Basic,1/31/2023,815.36,39649642
81340143,Gold,1/31/2023,647.34,49919455
81384411,Basic,1/31/2023,175.86,19508036
81398388,Gold,1/31/2023,979.87,79793951
81445756,Basic,1/31/2023,267.66,62579126
81475774,Basic,1/31/2023,568.11,91471103
81527490,Basic,1/31/2023,234.05,48663135
81561788,Platinum,1/31/2023,454.89,34125212
81590655,Gold,1/31/2023,742.17,9004168
81646873,Basic,1/31/2023,188.36,45587257
81651344,Basic,1/31/2023,219.55,40709669
81655495,Basic,1/31/2023,315.33,84399484
81662619,Basic,1/31/2023,712.33,43031149
81727860,Gold,1/31/2023,192.44,31848411
81740267,Gold,1/31/2023,67.86,71891627
81823420,Gold,1/31/2023,259.73,95060281
81855175,Basic,1/31/2023,907.59,40254216
81923993,Basic,1/31/2023,686.37,27962681
81932657,Gold,1/31/2023,146.81,43765551
81994568,Gold,1/31/2023,578.86,77704229
82002852,Platinum,1/31/2023,816.53,92671670
82023979,Gold,1/31/2023,744.37,76986856
82027257,Basic,1/31/2023,681.1,29358729
82043720,Basic,1/31/2023,803.68,74203847
82101740,Basic,1/31/2023,469.34,17620166
82115900,Platinum,1/31/2023,446.89,54010830
82177278,Basic,1/31/2023,236.32,47197476
82188502,Gold,1/31/2023,788.02,50353567
82233451,Platinum,1/31/2023,795.71,46782082
82259327,Gold,1/31/2023,982.72,56705295
82263080,Gold,1/31/2023,928.54,16132633
82283956,Gold,1/31/2023,745.72,25942525
82303710,Platinum,1/31/2023,619.98,10132858
82314789,Basic,1/31/2023,735.77,32672743
82424659,Basic,1/31/2023,568.77,53014892
82461559,Gold,1/31/2023,652.26,41104908
82543932,Gold,1/31/2023,279.1,18509693
82558079,Gold,1/31/2023,381.22,76985893
82568859,Basic,1/31/2023,32.21,86500888
82589836,Basic,1/31/2023,648.06,93491065
82696309,Basic,1/31/2023,352.08,24499541
82734145,Gold,1/31/2023,278.57,34106295
82764940,Gold,1/31/2023,876.37,76581569
82776251,Basic,1/31/2023,747.11,87578446
82807528,Basic,1/31/2023,117.15,37547570
82879607,Platinum,1/31/2023,72.18,6527919
82911152,Basic,1/31/2023,564.11,968774
82920281,Basic,1/31/2023,41.13,30951349
82927034,Gold,1/31/2023,435.71,11832576
82930132,Platinum,1/31/2023,131.87,54162950
83003822,Basic,1/31/2023,286.54,30667689
83056011,Gold,1/31/2023,968.4,63292425
83067540,Gold,1/31/2023,258.33,2922248
83081615,Gold,1/31/2023,301.32,58601684
83124388,Gold,1/31/2023,504.59,522852
83128181,Platinum,1/31/2023,816.12,70189630
83128544,Basic,1/31/2023,25.71,45340460
83166098,Basic,1/31/2023,827.81,94002178
83187508,Platinum,1/31/2023,714.42,32621843
83191889,Platinum,1/31/2023,344.33,28638842
83202693,Gold,1/31/2023,165.41,87332390
83281565,Joint,1/31/2023,968.83,20039579
83281565,Joint,1/31/2023,968.83,78927657
83302154,Gold,1/31/2023,465.25,12290112
83443439,Gold,1/31/2023,97.61,21902825
83475318,Platinum,1/31/2023,228.96,62478004
83530155,Basic,1/31/2023,638.57,85140865
83530541,Gold,1/31/2023,630.6,40898819
83531401,Basic,1/31/2023,445.24,26827753
83539050,Platinum,1/31/2023,172.33,18858755
83557419,Basic,1/31/2023,374.69,19605077
83565726,Gold,1/31/2023,910.38,3718942
83573848,Platinum,1/31/2023,818.5,10553567
83639740,Gold,1/31/2023,266.62,93359751
83659554,Basic,1/31/2023,548.94,79159934
83668302,Basic,1/31/2023,686.96,19624822
83672404,Basic,1/31/2023,269.57,87859143
83693383,Gold,1/31/2023,138.05,86842654
83698413,Gold,1/31/2023,223.67,15232033
83788130,Gold,1/31/2023,833.68,13110869
83796561,Platinum,1/31/2023,410.08,44139475
83828891,Gold,1/31/2023,780.59,22320889
83852014,Gold,1/31/2023,830.02,67640916
83854141,Basic,1/31/2023,280.06,41435252
83891783,Gold,1/31/2023,158.08,24904352
83975923,Platinum,1/31/2023,837.45,8522246
83981442,Gold,1/31/2023,89.35,84350400
84070285,Basic,1/31/2023,796.6,22441430
84107088,Gold,1/31/2023,2.2,52341385
84187157,Platinum,1/31/2023,252.9,54995967
84188877,Basic,1/31/2023,624.29,74717793
84275961,Gold,1/31/2023,625.24,70113425
84280969,Basic,1/31/2023,161.7,33803918
84290934,Basic,1/31/2023,914.5,94868756
84295462,Basic,1/31/2023,154.03,18465177
84310867,Gold,1/31/2023,258.66,76544315
84333228,Basic,1/31/2023,330.99,37673107
84334262,Gold,1/31/2023,525.57,44343468
84366763,Gold,1/31/2023,734.48,50060956
84375036,Basic,1/31/2023,356.1,43296085
84396180,Basic,1/31/2023,103.83,43443219
84406205,Basic,1/31/2023,818.63,38257919
84411377,Gold,1/31/2023,870.25,18254637
84411930,Platinum,1/31/2023,916.61,99939877
84416510,Basic,1/31/2023,793.45,6578525
84418749,Gold,1/31/2023,457.27,75097929
84448752,Gold,1/31/2023,412.15,53288992
84471701,Joint,1/31/2023,89.27,1849690
84471701,Joint,1/31/2023,89.27,17480445
84656105,Gold,1/31/2023,547.59,90676530
84682032,Basic,1/31/2023,612.1,45647081
84695068,Basic,1/31/2023,693.94,61477906
84714323,Basic,1/31/2023,667.61,83706224
84746166,Gold,1/31/2023,806.73,76534206
84778718,Platinum,1/31/2023,521.14,15028394
84822607,Gold,1/31/2023,425.79,95623667
84853260,Basic,1/31/2023,925.31,98330686
84928531,Basic,1/31/2023,236.36,8412701
84951477,Gold,1/31/2023,316.2,48523613
84964879,Gold,1/31/2023,629.81,83038005
84969883,Gold,1/31/2023,672.74,77851802
84995019,Gold,1/31/2023,731.41,94749447
85001424,Platinum,1/31/2023,653.31,64538133
85057916,Gold,1/31/2023,656.89,7223929
85128569,Gold,1/31/2023,340.68,89437858
85140734,Basic,1/31/2023,699.57,88446254
85156953,Gold,1/31/2023,900.09,59825582
85177718,Gold,1/31/2023,478.18,19995824
85182642,Gold,1/31/2023,451.38,24592682
85192761,Gold,1/31/2023,982.48,96807896
85238291,Basic,1/31/2023,665.68,16839284
85250129,Gold,1/31/2023,400.91,67188512
85265080,Gold,1/31/2023,992.6,43664776
85310930,Joint,1/31/2023,688.91,63991459
85310930,Joint,1/31/2023,688.91,40193211
85336547,Basic,1/31/2023,785.57,39923859
85341369,Gold,1/31/2023,932.11,28991194
85344981,Basic,1/31/2023,874.46,32097429
85362253,Gold,1/31/2023,790.41,96731783
85399459,Platinum,1/31/2023,705.94,76802685
85420056,Gold,1/31/2023,107.03,17078428
85423742,Gold,1/31/2023,131.14,65933760
85435135,Basic,1/31/2023,106.63,6270968
85482194,Platinum,1/31/2023,997.62,48576681
85490561,Gold,1/31/2023,512.78,4584820
85493851,Gold,1/31/2023,796.35,79077441
85496714,Platinum,1/31/2023,353.13,12857822
85498335,Gold,1/31/2023,745.08,93004353
85498936,Platinum,1/31/2023,47.77,25329627
85501046,Basic,1/31/2023,354.76,88453599
85503501,Gold,1/31/2023,13.66,89295821
85551186,Basic,1/31/2023,909.25,73947038
85559926,Gold,1/31/2023,423.28,87792366
85562851,Platinum,1/31/2023,499.37,16032778
85609963,Basic,1/31/2023,424.83,32729927
85652943,Basic,1/31/2023,424.5,31813851
85679194,Basic,1/31/2023,891.99,43871251
85709972,Platinum,1/31/2023,936.57,50947066
85723355,Gold,1/31/2023,745.34,84700550
85724829,Basic,1/31/2023,189.94,88459339
85771346,Platinum,1/31/2023,458.88,25108478
85826354,Gold,1/31/2023,611.74,25599476
85839285,Platinum,1/31/2023,728.06,71837075
85841767,Basic,1/31/2023,458.43,15407645
85846175,Gold,1/31/2023,22.88,59928155
85848442,Gold,1/31/2023,118.46,20955168
85874418,Gold,1/31/2023,151.83,52144670
85902834,Platinum,1/31/2023,357.94,99457186
85919813,Basic,1/31/2023,647.36,47018011
85924719,Basic,1/31/2023,472.05,80589959
85939269,Basic,1/31/2023,223.1,37480433
85940057,Gold,1/31/2023,521.37,46366084
85951663,Basic,1/31/2023,385,18082662
85994636,Gold,1/31/2023,819.24,41800403
86007729,Gold,1/31/2023,320.78,65203332
86020532,Gold,1/31/2023,972.95,26203531
86031592,Joint,1/31/2023,637.42,57482058
86031592,Joint,1/31/2023,637.42,50394588
86053438,Gold,1/31/2023,303.06,50047336
86068003,Basic,1/31/2023,567.14,32553620
86086812,Basic,1/31/2023,832.82,52035916
86092750,Gold,1/31/2023,261.57,1118029
86106528,Platinum,1/31/2023,238.55,29839362
86108287,Basic,1/31/2023,523.61,55131193
86131065,Gold,1/31/2023,920.08,34884765
86155528,Gold,1/31/2023,772.38,86233167
86169883,Basic,1/31/2023,452.25,87331562
86190489,Gold,1/31/2023,237.72,92128688
86207903,Gold,1/31/2023,911.44,20865720
86218347,Basic,1/31/2023,481.16,97026896
86228741,Gold,1/31/2023,562.04,37413808
86263956,Basic,1/31/2023,852.67,85531668
86266595,Basic,1/31/2023,539.96,22661066
86268635,Gold,1/31/2023,679.32,58035781
86272488,Basic,1/31/2023,11.73,95717031
86297017,Basic,1/31/2023,803.81,10370925
86339581,Gold,1/31/2023,91.76,24842148
86339899,Platinum,1/31/2023,460.69,68045885
86406958,Gold,1/31/2023,842.43,87506809
86439949,Gold,1/31/2023,782.42,46311249
86489618,Gold,1/31/2023,488.7,80465350
86496446,Basic,1/31/2023,124.84,81084803
86530050,Gold,1/31/2023,447.17,26114198
86596620,Platinum,1/31/2023,512.69,39226937
86624158,Basic,1/31/2023,818.29,66768527
86637863,Platinum,1/31/2023,672.86,69190475
86655008,Basic,1/31/2023,671.72,24486396
86698396,Gold,1/31/2023,314.21,26972276
86728138,Basic,1/31/2023,175.36,79385122
86737119,Gold,1/31/2023,432.69,88863382
86765156,Basic,1/31/2023,290.53,20045028
86785126,Basic,1/31/2023,148.21,76183177
86788651,Gold,1/31/2023,593.38,28791359
86795912,Basic,1/31/2023,295.95,81879846
86816054,Platinum,1/31/2023,391.59,74681738
86864320,Platinum,1/31/2023,611.14,74340243
86870860,Gold,1/31/2023,987.14,5511073
86893452,Platinum,1/31/2023,641.84,92356297
86941058,Gold,1/31/2023,337.99,72060494
86995846,Gold,1/31/2023,956.26,23643241
87010556,Basic,1/31/2023,175.33,99152458
87101816,Basic,1/31/2023,862.87,91758271
87121270,Basic,1/31/2023,122.09,5835150
87133080,Platinum,1/31/2023,947.42,14119572
87171530,Platinum,1/31/2023,705.41,37166482
87179572,Gold,1/31/2023,527.23,69790884
87195449,Gold,1/31/2023,493.58,51337401
87231063,Gold,1/31/2023,305.69,70945881
87261089,Gold,1/31/2023,613.62,5872574
87261106,Basic,1/31/2023,203.16,57074004
87276000,Gold,1/31/2023,826.21,67724146
87297577,Platinum,1/31/2023,351.06,35921255
87325576,Platinum,1/31/2023,354.27,24331080
87356428,Basic,1/31/2023,705.05,78897543
87373821,Basic,1/31/2023,945,57733624
87433733,Basic,1/31/2023,34.77,44349147
87456121,Platinum,1/31/2023,257.5,43481766
87504607,Gold,1/31/2023,605.63,62598129
87533652,Gold,1/31/2023,156.61,69058812
87543952,Gold,1/31/2023,14.85,34185764
87556975,Gold,1/31/2023,657.17,13809204
87726203,Gold,1/31/2023,55.92,50300592
87735660,Platinum,1/31/2023,990.25,2793835
87746071,Basic,1/31/2023,215.91,97665424
87801896,Basic,1/31/2023,181.56,9743623
87807990,Gold,1/31/2023,317.4,60047829
87817645,Basic,1/31/2023,983.36,40851582
87827496,Gold,1/31/2023,935.66,76763874
87836000,Platinum,1/31/2023,937.46,83949447
87876065,Gold,1/31/2023,627.15,4482127
87906438,Gold,1/31/2023,196.99,15969191
87911550,Basic,1/31/2023,149.29,71252708
87913244,Basic,1/31/2023,730.48,16120226
87967388,Platinum,1/31/2023,682.7,49065396
88033693,Gold,1/31/2023,917.7,95852730
88040274,Joint,1/31/2023,550.79,42690774
88040274,Joint,1/31/2023,550.79,73335240
88074391,Gold,1/31/2023,851.54,32247828
88106566,Basic,1/31/2023,477.78,20508249
88160468,Gold,1/31/2023,640.07,21827357
88229109,Gold,1/31/2023,730.76,51187773
88235115,Basic,1/31/2023,150.58,69146060
88285378,Basic,1/31/2023,473.79,40135933
88293767,Basic,1/31/2023,487.22,44362044
88306714,Joint,1/31/2023,808,8042405
88306714,Joint,1/31/2023,808,96646557
88343796,Basic,1/31/2023,338,96619546
88381437,Platinum,1/31/2023,472.65,87522226
88399132,Gold,1/31/2023,751.13,94490826
88436283,Basic,1/31/2023,689.71,32821914
88466448,Platinum,1/31/2023,920.61,51878578
88476961,Gold,1/31/2023,524.76,96183225
88482062,Gold,1/31/2023,149.31,30396380
88489173,Gold,1/31/2023,476.26,29383008
88538200,Basic,1/31/2023,518.77,90441043
88551691,Platinum,1/31/2023,979.24,21793865
88558016,Basic,1/31/2023,156.64,13488357
88568543,Basic,1/31/2023,472.83,4295111
88570753,Gold,1/31/2023,62.48,86953783
88580402,Gold,1/31/2023,118.18,9457163
88646863,Gold,1/31/2023,250.52,37644872
88657589,Basic,1/31/2023,712.85,16256901
88676459,Basic,1/31/2023,285.95,37950897
88681540,Gold,1/31/2023,531.01,80438917
88710457,Platinum,1/31/2023,818.28,99218154
88732093,Gold,1/31/2023,57.56,87409523
88824263,Gold,1/31/2023,295.9,44750547
88831746,Platinum,1/31/2023,565.27,19640070
88834465,Basic,1/31/2023,18.3,46501665
88837750,Basic,1/31/2023,269.14,47320848
88857879,Gold,1/31/2023,601.01,5154692
88926132,Gold,1/31/2023,275.1,14706162
88933315,Gold,1/31/2023,289.79,58527537
88968006,Gold,1/31/2023,952.66,78055897
88974311,Gold,1/31/2023,501.47,41383837
89065134,Gold,1/31/2023,447.32,71638595
89088715,Gold,1/31/2023,336.6,28552521
89117536,Basic,1/31/2023,123.22,25750107
89194917,Gold,1/31/2023,332.56,55863954
89223056,Gold,1/31/2023,139.98,95368519
89225677,Gold,1/31/2023,660.05,74606671
89244577,Gold,1/31/2023,706.67,23013913
89309725,Gold,1/31/2023,858.68,93073334
89318229,Platinum,1/31/2023,675.08,75256860
89353946,Gold,1/31/2023,809.48,27790050
89369216,Basic,1/31/2023,404.56,1653754
89406032,Platinum,1/31/2023,453.31,6131505
89407337,Basic,1/31/2023,211.2,97608949
89438779,Gold,1/31/2023,347.92,97815428
89471153,Platinum,1/31/2023,52.29,93362561
89497773,Platinum,1/31/2023,637.02,69683991
89503991,Basic,1/31/2023,204.52,22382792
89608054,Platinum,1/31/2023,495.15,95270891
89629293,Basic,1/31/2023,292.31,99063485
89632856,Basic,1/31/2023,557.83,85052483
89645445,Basic,1/31/2023,287.29,37918701
89650416,Gold,1/31/2023,146.17,65277482
89689059,Platinum,1/31/2023,906.88,32733958
89697097,Gold,1/31/2023,449.71,66904429
89720252,Basic,1/31/2023,672.88,88056301
89761152,Platinum,1/31/2023,923.01,1019974
89905732,Basic,1/31/2023,883.38,48984477
89916489,Basic,1/31/2023,726.43,6034203
89972805,Joint,1/31/2023,456.55,8080797
89972805,Joint,1/31/2023,456.55,63965794
89983842,Basic,1/31/2023,880.93,72798429
90019913,Platinum,1/31/2023,430.21,18356049
90044139,Gold,1/31/2023,568.28,90261428
90054505,Gold,1/31/2023,586.12,56354534
90090889,Gold,1/31/2023,836.85,2077545
90118682,Gold,1/31/2023,58.16,27906165
90168031,Platinum,1/31/2023,196.48,66920045
90203948,Gold,1/31/2023,689.49,15415363
90233696,Platinum,1/31/2023,628.02,98512316
90287712,Gold,1/31/2023,316.17,13407213
90313378,Gold,1/31/2023,743.7,80476168
90336689,Gold,1/31/2023,847.88,41170642
90338454,Basic,1/31/2023,748.63,30510963
90349791,Gold,1/31/2023,568.63,79135275
90446254,Platinum,1/31/2023,930,7979548
90480183,Basic,1/31/2023,465.06,18219082
90549616,Platinum,1/31/2023,37.69,39330281
90589761,Platinum,1/31/2023,535.28,21356594
90625637,Basic,1/31/2023,477.46,77150331
90717656,Gold,1/31/2023,409.99,36470108
90745743,Gold,1/31/2023,375.07,73794749
90824896,Platinum,1/31/2023,484.11,44141818
90851200,Platinum,1/31/2023,361.43,82341346
90871147,Platinum,1/31/2023,362.86,68099483
90894195,Basic,1/31/2023,157.01,28399142
90932350,Gold,1/31/2023,480.51,10110156
90951743,Gold,1/31/2023,220.81,5263889
90982016,Gold,1/31/2023,776.15,92554978
91020929,Basic,1/31/2023,348.12,74076830
91062192,Basic,1/31/2023,211.52,11762014
91142310,Basic,1/31/2023,363.08,22859024
91184544,Basic,1/31/2023,64.05,64688695
91246568,Basic,1/31/2023,147.43,82532502
91251995,Gold,1/31/2023,244,81430829
91259453,Platinum,1/31/2023,816.68,71918574
91305080,Basic,1/31/2023,123.21,27818746
91349198,Gold,1/31/2023,669.58,29615078
91373446,Gold,1/31/2023,561.42,50600675
91382872,Gold,1/31/2023,782.62,82675513
91423814,Basic,1/31/2023,957.99,90282618
91445572,Basic,1/31/2023,405.88,47638786
91576212,Basic,1/31/2023,824.71,66781568
91605034,Basic,1/31/2023,560.96,3307718
91621026,Platinum,1/31/2023,834.74,56144398
91658755,Basic,1/31/2023,347.59,54385365
91703213,Gold,1/31/2023,891.67,60329974
91747441,Basic,1/31/2023,356.85,28578489
91819341,Basic,1/31/2023,701.61,30413985
91829198,Gold,1/31/2023,103.19,77799605
91834926,Platinum,1/31/2023,793.19,74420351
91859090,Platinum,1/31/2023,10.38,63563933
91885907,Gold,1/31/2023,652.65,64404425
91939298,Gold,1/31/2023,61.59,75125242
91943555,Gold,1/31/2023,438.21,55734847
91944915,Platinum,1/31/2023,601.21,16846262
91957838,Gold,1/31/2023,587.57,45112487
91971494,Gold,1/31/2023,74.37,80485240
91972687,Gold,1/31/2023,463.97,43463824
92001688,Basic,1/31/2023,339.08,46685595
92015508,Platinum,1/31/2023,457.52,81168250
92037264,Gold,1/31/2023,252.95,51680346
92052516,Platinum,1/31/2023,466.43,11366954
92145159,Gold,1/31/2023,61.65,71474832
92155262,Basic,1/31/2023,501.67,64991595
92195724,Gold,1/31/2023,726.92,33346290
92212099,Basic,1/31/2023,584.21,99118767
92214557,Gold,1/31/2023,258.42,29125591
92221411,Gold,1/31/2023,849.46,6089800
92232319,Basic,1/31/2023,416.11,83470555
92234913,Basic,1/31/2023,613.18,33956960
92287463,Gold,1/31/2023,257.14,59732524
92319358,Gold,1/31/2023,116.51,35531394
92338537,Gold,1/31/2023,316.24,34211643
92340721,Basic,1/31/2023,844.79,74706216
92376825,Gold,1/31/2023,323.68,68720534
92390334,Gold,1/31/2023,602.62,98805809
92423759,Basic,1/31/2023,475.1,15121948
92437489,Gold,1/31/2023,24.19,83003464
92551293,Joint,1/31/2023,252.3,30305717
92551293,Joint,1/31/2023,252.3,83426400
92563438,Gold,1/31/2023,965.81,62848468
92684055,Basic,1/31/2023,430.86,21852720
92750088,Gold,1/31/2023,560.4,65198894
92770567,Basic,1/31/2023,949.66,26794017
92840827,Gold,1/31/2023,403.77,13875799
92872571,Gold,1/31/2023,933.03,22090955
92898446,Platinum,1/31/2023,64.49,40740307
92910876,Platinum,1/31/2023,643.19,32889431
92920645,Gold,1/31/2023,644.88,2367584
92931020,Gold,1/31/2023,754.11,15721386
92943637,Gold,1/31/2023,28.23,71687363
92944470,Basic,1/31/2023,445.48,55627253
92963966,Basic,1/31/2023,983.65,63144846
93009261,Basic,1/31/2023,675.04,61065810
93039862,Basic,1/31/2023,806.99,65833897
93076057,Gold,1/31/2023,218.56,92793877
93128216,Gold,1/31/2023,834.73,37171645
93147630,Platinum,1/31/2023,403.93,35373615
93192347,Gold,1/31/2023,298.01,72766172
93248179,Basic,1/31/2023,376.57,6385716
93306742,Basic,1/31/2023,388.54,80355797
93325549,Platinum,1/31/2023,161.45,14272065
93346040,Gold,1/31/2023,816.07,24891846
93349543,Basic,1/31/2023,329.45,98574245
93355755,Platinum,1/31/2023,753.84,4821817
93388304,Basic,1/31/2023,73,64263352
93409343,Basic,1/31/2023,748.45,8556632
93429066,Basic,1/31/2023,652.04,91548687
93443317,Basic,1/31/2023,305.29,72416040
93446276,Basic,1/31/2023,184.74,61314005
93529019,Gold,1/31/2023,463.32,99822230
93559470,Basic,1/31/2023,210.7,96929572
93564856,Gold,1/31/2023,234.66,77648757
93569124,Basic,1/31/2023,221.11,86217611
93624474,Basic,1/31/2023,622.14,67894536
93630048,Gold,1/31/2023,317.95,35000837
93707181,Basic,1/31/2023,321.91,25474739
93745446,Basic,1/31/2023,574.89,35237290
93747938,Platinum,1/31/2023,724.31,85216549
93840154,Platinum,1/31/2023,159.7,4894975
93932516,Platinum,1/31/2023,575.82,27585249
93981472,Gold,1/31/2023,175.68,71698718
94044891,Basic,1/31/2023,367.77,29146723
94060198,Basic,1/31/2023,309.9,20944328
94082779,Basic,1/31/2023,49.87,33864458
94096082,Platinum,1/31/2023,342.2,38674614
94106013,Basic,1/31/2023,844.86,728940
94163785,Gold,1/31/2023,953.91,55538650
94171142,Gold,1/31/2023,261.94,70219061
94200289,Basic,1/31/2023,207.5,44010547
94208888,Gold,1/31/2023,97.84,69364893
94212460,Basic,1/31/2023,215.27,15089745
94228831,Basic,1/31/2023,277.02,67099993
94247629,Platinum,1/31/2023,308.63,20777013
94331180,Gold,1/31/2023,89.31,12451253
94342965,Basic,1/31/2023,282.51,82439433
94365401,Platinum,1/31/2023,81.28,6536456
94409941,Basic,1/31/2023,642.83,62406776
94437482,Gold,1/31/2023,415.91,37714345
94457332,Basic,1/31/2023,764.02,41077357
94493359,Gold,1/31/2023,17.96,38618590
94525216,Gold,1/31/2023,635.22,97589894
94566140,Gold,1/31/2023,31.61,33497441
94615411,Platinum,1/31/2023,147.21,75374022
94629877,Platinum,1/31/2023,908.69,37933186
94635297,Gold,1/31/2023,353.43,25445798
94645169,Basic,1/31/2023,854.22,49131822
94660017,Basic,1/31/2023,107.29,25657679
94677908,Gold,1/31/2023,343.33,29459094
94716844,Basic,1/31/2023,605.84,87333217
94729530,Basic,1/31/2023,635.76,55950892
94732589,Gold,1/31/2023,697.54,86496075
94748860,Basic,1/31/2023,630.6,95436683
94796578,Gold,1/31/2023,700.49,1191449
94814824,Gold,1/31/2023,716.75,97720740
94893604,Gold,1/31/2023,289.19,97592560
94935991,Gold,1/31/2023,645.53,54951681
94973297,Basic,1/31/2023,761.68,27881994
95009921,Basic,1/31/2023,658.77,33020969
95060122,Basic,1/31/2023,771.61,61875694
95081571,Platinum,1/31/2023,712.07,55499168
95113741,Platinum,1/31/2023,102.12,51757692
95213279,Gold,1/31/2023,441.59,22633722
95258436,Basic,1/31/2023,59.55,155733
95274344,Basic,1/31/2023,990.84,89733170
95277712,Gold,1/31/2023,235.91,90811726
95307629,Gold,1/31/2023,502.48,71851514
95309911,Platinum,1/31/2023,171.61,34757592
95356167,Platinum,1/31/2023,170.2,88656970
95367755,Basic,1/31/2023,926.51,41314706
95390412,Basic,1/31/2023,553.04,49235988
95412973,Basic,1/31/2023,892.85,32343043
95446510,Joint,1/31/2023,581.43,19187973
95446510,Joint,1/31/2023,581.43,9130396
95452518,Basic,1/31/2023,390.37,24394872
95467370,Gold,1/31/2023,307.45,72712400
95527674,Platinum,1/31/2023,688.37,57761395
95564462,Platinum,1/31/2023,643.45,46227058
95600095,Basic,1/31/2023,400.05,52382570
95642341,Gold,1/31/2023,695.88,71960167
95645055,Gold,1/31/2023,645.58,59862042
95674888,Platinum,1/31/2023,838.92,98483713
95710324,Gold,1/31/2023,978.16,73549969
95723006,Basic,1/31/2023,861.2,94296181
95743658,Platinum,1/31/2023,586.9,28993365
95759022,Gold,1/31/2023,78.02,98920578
95868007,Gold,1/31/2023,974.32,24076150
95898143,Gold,1/31/2023,197.65,63404091
95993993,Basic,1/31/2023,95.41,76019106
96050548,Basic,1/31/2023,299.46,94811542
96051784,Platinum,1/31/2023,21.7,60237610
96121732,Basic,1/31/2023,771.81,99362708
96153427,Basic,1/31/2023,24.33,56371670
96197628,Gold,1/31/2023,829.37,73710294
96200049,Basic,1/31/2023,959.58,91290093
96208050,Platinum,1/31/2023,171.46,89840890
96224831,Basic,1/31/2023,926.76,10309185
96227490,Gold,1/31/2023,242.11,88720740
96236719,Basic,1/31/2023,999.32,97731392
96278865,Gold,1/31/2023,930.45,49970097
96281358,Basic,1/31/2023,463.07,30067975
96291927,Basic,1/31/2023,227.22,28442778
96319450,Platinum,1/31/2023,779.16,84088191
96367781,Platinum,1/31/2023,880.44,75242930
96367914,Basic,1/31/2023,528.67,71347282
96401230,Basic,1/31/2023,21.44,66935248
96510893,Basic,1/31/2023,396.83,56877479
96605778,Basic,1/31/2023,70.72,73084525
96649120,Platinum,1/31/2023,307.91,88181843
96689242,Platinum,1/31/2023,896.22,51163802
96719450,Gold,1/31/2023,633.74,32979994
96756719,Basic,1/31/2023,601.68,59880695
96837696,Gold,1/31/2023,889.9,88786772
96847078,Platinum,1/31/2023,412.48,22762065
96948178,Basic,1/31/2023,217.26,67405860
97010482,Basic,1/31/2023,542.39,9977317
97036090,Basic,1/31/2023,349.78,15506025
97048058,Gold,1/31/2023,977.42,39905682
97098684,Gold,1/31/2023,463.91,73422618
97187999,Gold,1/31/2023,170.66,40824607
97258853,Basic,1/31/2023,348.49,98537713
97265555,Joint,1/31/2023,73.24,35624995
97265555,Joint,1/31/2023,73.24,68766400
97294152,Basic,1/31/2023,700.06,65836926
97305293,Platinum,1/31/2023,241.02,35407478
97328154,Gold,1/31/2023,535.51,97730372
97405607,Basic,1/31/2023,981.02,50562944
97426293,Gold,1/31/2023,771.74,40775393
97439311,Gold,1/31/2023,196.91,11543842
97445899,Gold,1/31/2023,195.42,95263462
97487639,Gold,1/31/2023,403.96,85078305
97501557,Basic,1/31/2023,572.14,93069887
97521278,Basic,1/31/2023,833.78,7369531
97526378,Platinum,1/31/2023,540.88,44634143
97541080,Gold,1/31/2023,677.34,23554979
97542348,Basic,1/31/2023,768.87,98069268
97555037,Platinum,1/31/2023,405.29,90116097
97558121,Basic,1/31/2023,699.28,23933350
97571696,Gold,1/31/2023,622.92,33527824
97581232,Gold,1/31/2023,608.89,53740744
97624673,Basic,1/31/2023,481.09,93772051
97738591,Basic,1/31/2023,254.4,21741317
97762952,Joint,1/31/2023,411.87,76833529
97762952,Joint,1/31/2023,411.87,34547171
97773835,Gold,1/31/2023,165.51,5974145
97843608,Gold,1/31/2023,19.05,9714164
97844854,Gold,1/31/2023,547.15,63855474
97870414,Gold,1/31/2023,818.88,90297485
97913385,Basic,1/31/2023,498.49,27626469
97935683,Platinum,1/31/2023,40.96,51707274
97939041,Basic,1/31/2023,320.97,83161269
97944124,Basic,1/31/2023,258.19,14366803
97954732,Gold,1/31/2023,506.16,94150732
97970258,Gold,1/31/2023,309.14,6212855
97983552,Gold,1/31/2023,584.92,75056893
97985291,Gold,1/31/2023,234.19,69316170
97988499,Joint,1/31/2023,344.28,57370145
