,Account Holder ID,Name,Date of Birth,Contact Number,First Line of Address,Account Number,Account Type,Balance Date,Balance
245,59685025,Enrico MacGray,29/03/2000,7739540704,2746 Division Hill,19686460,Basic,2023-01-31,416.7
246,3695734,Leonore Meachen,07/06/1961,7235217016,2 Northview Way,19705767,Basic,2023-01-31,997.48
247,51019591,Blanch Kinforth,12/07/1949,7628210281,94115 Clemons Alley,19789505,Basic,2023-01-31,893.9
248,63508404,Madelle Attril,14/07/1996,7589616818,32 Morrow Drive,19836996,Basic,2023-01-31,245.14
249,64438522,Corrianne Frogley,25/04/1976,7943640115,26264 Briar Crest Way,19876635,Basic,2023-01-31,883.25
250,2429301,Earlie Kellie,29/04/1954,7988428056,12 Laurel Drive,19931073,Basic,2023-01-31,404.96
251,55076179,Bari Light,31/10/1965,7933148474,3615 Crest Line Court,19956941,Gold,2023-01-31,723.33
252,93589709,Milo Reape,16/04/1969,7592384145,42 Hayes Court,19980716,Basic,2023-01-31,432.98
253,73737908,Sandor Eastbrook,25/05/1987,7636268341,3 Westend Hill,20015298,Gold,2023-01-31,953.82
254,60902003,Noby Casarini,24/10/1970,7423037416,57 Nevada Center,20067958,Gold,2023-01-31,38.05
255,9499290,Julissa Fitchett,08/05/1982,7315979610,4533 Londonderry Alley,20090784,Gold,2023-01-31,482.62
256,49725812,Lucas Merrydew,05/02/1997,7704796785,8 Nancy Parkway,20129535,Basic,2023-01-31,446.41
257,412073,Margalit Roder,08/01/1969,7134832128,2439 Saint Paul Alley,20242626,Basic,2023-01-31,701.08
258,54053442,Moselle Chelsom,20/09/1941,7320798840,19486 Briar Crest Point,20248053,Gold,2023-01-31,565.28
259,77303524,Harlin Leah,08/05/1974,7332974762,10907 Gale Circle,20280759,Gold,2023-01-31,838.7
260,4339778,Ambros Bettenay,11/03/1954,7594293562,537 Linden Trail,20287993,Gold,2023-01-31,616.17
261,59089955,Betteann Fochs,19/07/1972,7616060592,39139 Lunder Lane,20345467,Basic,2023-01-31,852.5
262,73344176,Roseanna Harlock,16/09/1939,7190163419,1 Linden Avenue,20369153,Basic,2023-01-31,293.78
263,10377045,Marcia Dominicacci,08/12/1961,7617521085,263 Dorton Lane,20413037,Gold,2023-01-31,235.79
264,91790770,Farrah Bernasek,04/03/1995,7324300770,839 Bluestem Crossing,20425065,Basic,2023-01-31,866.77
265,72461953,Antonetta Taig,29/09/1942,7740335531,62 Westend Alley,20464830,Basic,2023-01-31,181.25
266,12479414,Risa Burke,06/03/1939,7279632743,17391 Katie Street,20632572,Gold,2023-01-31,286.44
267,40752700,Didi Upshall,04/07/1981,7839809679,4 Moulton Place,20704613,Gold,2023-01-31,71.59
268,56309981,Wolf MacCarrick,13/02/1963,7504010311,63553 Paget Point,20705548,Basic,2023-01-31,184.81
269,77266019,Marten Cammish,18/04/2002,7316717784,81276 Cascade Hill,20720894,Basic,2023-01-31,243.42
270,19848139,Franky Corston,09/07/1957,7206890564,94 Surrey Hill,20838578,Gold,2023-01-31,620.7
271,11481497,Frasco Toth,28/03/1936,7517571234,33 American Ash Park,20851460,Gold,2023-01-31,931.67
272,61879657,Gilberta Vedstra,15/01/1969,7559672509,85145 Fisk Avenue,20878023,Gold,2023-01-31,648.19
273,27902624,Johnnie Exeter,31/07/1981,7670500402,53 Algoma Road,20908067,Basic,2023-01-31,607.53
274,29973784,Trixy Pitchers,07/08/1995,7826558370,11420 Pond Way,20991411,Basic,2023-01-31,572.64
275,766692,Kerby Wistance,29/05/1955,7935994295,17364 Johnson Avenue,20992354,Gold,2023-01-31,87.26
276,17586509,Sacha Poltone,19/07/1998,7719117108,411 Gerald Center,21001872,Gold,2023-01-31,31.76
277,8732352,Miguelita Gutsell,08/01/1956,7885021967,2732 Mcbride Drive,21032760,Gold,2023-01-31,541.33
278,8181063,Stefania Carnegie,15/12/1946,7529021549,45 Florence Court,21047777,Basic,2023-01-31,699.12
279,5254436,Ryan Dallinder,10/01/1953,7254457982,3765 Derek Avenue,21142911,Gold,2023-01-31,714.89
280,79880319,Emmalynne Coupman,02/04/1962,7776374361,10 Sutherland Point,21293955,Gold,2023-01-31,232.88
281,5456971,Florinda Lindholm,14/03/2004,7332918529,54339 Hintze Road,21368735,Basic,2023-01-31,281.87
282,72387377,Rosene Gepp,02/07/1983,7696488681,5 Oak Circle,21392412,Basic,2023-01-31,708.46
283,18784070,Glendon Galiero,09/04/1960,7484272712,3382 American Road,21464772,Basic,2023-01-31,719.8
284,78502675,Leontine Boatswain,17/05/1959,7838565712,65 Dryden Point,21475060,Gold,2023-01-31,354.98
285,285043,Dilly Fenners,15/02/2004,7412230172,962 Anthes Hill,21515934,Basic,2023-01-31,543.38
286,94030831,Jillane Landers,17/04/1946,7499813053,39105 Blackbird Hill,21550631,Gold,2023-01-31,84.96
287,90798571,Cindie Foxon,04/03/1982,7600819281,74 Park Meadow Junction,21558805,Basic,2023-01-31,586.63
288,95560882,Brnaby Budnik,12/09/1965,7114171544,959 Melvin Terrace,21601747,Gold,2023-01-31,410.62
289,13084288,Dyanne Chisman,10/08/1967,7533569568,705 Lawn Center,21655728,Basic,2023-01-31,761.31
290,64590437,Micheal Fealy,05/02/1992,7615727900,94 Shoshone Center,21675999,Gold,2023-01-31,893.27
291,16928386,Hadleigh Dabling,28/09/1951,7756723892,4438 Cherokee Terrace,21694967,Basic,2023-01-31,90.13
292,54333838,Andreas Streetley,26/03/1952,7856747576,3553 Valley Edge Street,21705004,Basic,2023-01-31,496.88
293,35823678,Marcelo Gebby,01/01/1957,7749225564,4 Artisan Alley,21711501,Basic,2023-01-31,126.63
294,73309204,Roy Glynne,31/12/1974,7950507282,95135 Carioca Alley,21716351,Basic,2023-01-31,800.95
295,90895447,Codi Pattison,28/10/1988,7220586650,7 Messerschmidt Alley,21719977,Gold,2023-01-31,758.81
296,77555617,Annabal Pennock,27/05/1942,7598547885,6 Maple Way,21728352,Gold,2023-01-31,733.87
297,12675951,Mufinella Hamor,24/12/1969,7554653747,7833 Alpine Alley,21749252,Gold,2023-01-31,646.27
298,50327568,Myrle Horick,19/05/1968,7467702226,645 Heffernan Parkway,21750371,Gold,2023-01-31,329.19
299,77605478,Marja Durbann,02/09/1964,7181530329,817 Lunder Plaza,21816770,Basic,2023-01-31,693.8
300,32323613,Tasia Baelde,30/10/1977,7558434731,63774 Manufacturers Street,21844169,Basic,2023-01-31,463.51
301,964493,Wilona Brideau,16/11/1930,7534726046,1434 Dovetail Court,21844651,Gold,2023-01-31,525.16
302,33110473,Ellynn Ronan,28/02/1950,7728162830,7 Hansons Place,21881168,Basic,2023-01-31,950.62
303,92336698,Bertha Hacking,13/05/1939,7324345350,689 Mendota Point,21898016,Gold,2023-01-31,117.42
304,39841041,Marve Milson,13/06/1977,7348130793,9 Vidon Road,21918195,Basic,2023-01-31,510.33
305,75412703,Porter Huckster,02/12/2003,7885375617,4 Meadow Valley Drive,21966927,Basic,2023-01-31,511.1
306,19814571,Belita Ockendon,17/04/1970,7912752539,99997 5th Street,22027757,Basic,2023-01-31,438.85
307,89141903,Jeanette McCooke,12/03/1977,7680752995,995 Delaware Circle,22035411,Basic,2023-01-31,9.55
308,29974316,Guy Solomon,13/05/1957,7919213773,92 Walton Hill,22054113,Basic,2023-01-31,364.66
309,82158602,Cristiano Sheen,20/09/1975,7616470245,1069 Mccormick Lane,22063978,Gold,2023-01-31,387.01
310,63118786,Mikael Poulney,10/09/1947,7929745585,27867 Bartillon Hill,22099256,Basic,2023-01-31,523.78
311,42903192,Kerry Gaze,29/06/1992,7903643984,3 Esker Place,22137086,Basic,2023-01-31,410.35
312,69059469,Charita Taylot,22/06/1937,7711676282,82 Express Point,22268314,Basic,2023-01-31,153.05
313,8151759,Coraline Balazs,29/08/1986,7402860821,4504 Sloan Way,22292682,Basic,2023-01-31,874.32
314,74143237,Kelsi Vickors,19/05/1980,7249594184,4 Schiller Avenue,22341160,Gold,2023-01-31,61.07
315,27330896,Eleonore Raphael,09/06/1987,7100932184,2 Farragut Terrace,22374612,Gold,2023-01-31,554.31
316,27008393,Creigh Sharrard,15/12/1982,7907986205,974 Kennedy Crossing,22391508,Basic,2023-01-31,91.32
317,94839122,Toinette Dight,30/07/1951,7661260409,8 Bluejay Avenue,22393008,Gold,2023-01-31,753.5
318,33540054,Blanche Mattes,10/10/1950,7902792251,6063 Iowa Lane,22403299,Gold,2023-01-31,702.95
319,8051737,Melamie Grinley,13/03/1940,7408177114,88672 Comanche Parkway,22404690,Gold,2023-01-31,726.06
320,88611314,Germaine Duddin,29/03/1987,7123652004,2581 Bluestem Place,22412680,Basic,2023-01-31,637.99
321,82812173,Horatio Goulbourn,11/04/1988,7766795577,7140 Roth Hill,22483300,Gold,2023-01-31,763.23
322,96743711,Shandra Lazell,29/01/1962,7751275826,24874 Jenifer Place,22683382,Gold,2023-01-31,987.13
323,1385498,Marian Hatwell,09/12/1982,7627055009,8 Loftsgordon Lane,22696687,Gold,2023-01-31,133.52
324,8491145,Dion Teodori,20/05/1995,7879756505,2 Hollow Ridge Junction,22799719,Basic,2023-01-31,481.26
325,18931952,Elli Cater,04/11/1942,7563267406,401 Summerview Terrace,22830156,Basic,2023-01-31,596.06
326,95231500,Vilma Blaymires,26/10/1970,7959481753,9551 Dorton Hill,22846221,Gold,2023-01-31,868.2
327,14643087,Meade Emslie,11/03/1978,7188739632,73 Londonderry Place,22884864,Gold,2023-01-31,521.87
328,19513080,Raven Flucker,08/04/1933,7171565522,78711 Old Shore Terrace,22888798,Basic,2023-01-31,326.4
329,50871637,Ardelle MacAlinden,19/11/1934,7651767791,317 Warbler Hill,22951653,Basic,2023-01-31,414.64
330,2515444,Kimberly Coupland,10/07/1994,7712946068,558 Knutson Avenue,23030554,Basic,2023-01-31,196.97
331,99152626,Sheff Crowder,15/07/1950,7657988807,979 Londonderry Pass,23045208,Gold,2023-01-31,359.49
332,3560436,Verene Leyrroyd,11/08/1950,7990087468,2 Dorton Alley,23093541,Basic,2023-01-31,326.05
333,86520289,Florrie Lord,11/01/1982,7847488511,45 Kropf Pass,23124345,Basic,2023-01-31,595.61
334,23989802,Fee Moore,05/04/1944,7116175185,30 Aberg Way,23231848,Gold,2023-01-31,27.12
335,20504582,Astra Pawlata,01/08/1989,7588281106,5401 Kim Alley,23269253,Gold,2023-01-31,324.56
336,68746726,Farr Qualtrough,25/03/1968,7484563950,1838 Novick Court,23271383,Gold,2023-01-31,633.3
337,87121782,Abagail Doerr,05/08/1976,7882230887,323 Granby Drive,23295106,Basic,2023-01-31,340.16
338,25102921,Jules Baron,18/01/1967,7204956650,4 Graedel Center,23310842,Gold,2023-01-31,78.85
339,34352740,Iosep Haines,06/02/1948,7783182889,8060 Atwood Parkway,23321929,Gold,2023-01-31,408.3
340,6241370,Dannel Blowin,04/01/1997,7104217663,3271 Riverside Hill,23325248,Basic,2023-01-31,49.31
341,4347281,Leonhard Badger,21/08/1959,7654535354,8530 Orin Place,23333877,Gold,2023-01-31,648.46
342,24515406,Erie Pibworth,16/09/1962,7825576482,6044 Merrick Avenue,23369902,Gold,2023-01-31,716.79
343,95331876,Grange Aronson,04/01/2003,7126525802,139 Upham Avenue,23415061,Basic,2023-01-31,71.2
344,20395173,Kellsie Lyburn,23/04/1996,7889103341,93679 Dovetail Plaza,23490922,Basic,2023-01-31,934.35
345,74286248,Mackenzie Libbe,26/09/1944,7188036665,873 Delladonna Drive,23498368,Gold,2023-01-31,474.93
346,44846954,Aarika O'Gormally,23/04/1940,7772258143,9481 Union Hill,23580422,Gold,2023-01-31,716.05
347,4693665,Camila Koenraad,04/03/1988,7703750434,65345 Pennsylvania Road,23698615,Basic,2023-01-31,316.68
348,65195252,Ches O'Flaverty,05/01/1956,7742442865,789 Rutledge Circle,23736501,Gold,2023-01-31,831.27
349,48217694,Krystle Jennrich,31/08/2003,7206126414,3195 7th Avenue,23775829,Gold,2023-01-31,771.57
350,88395737,Petey Pudner,21/11/1931,7985120597,1115 High Crossing Trail,23815822,Gold,2023-01-31,835.0
351,58731613,Brion Breinlein,02/12/1983,7975842141,374 Mandrake Park,23865100,Basic,2023-01-31,201.44
352,76991629,Janis Helbeck,16/06/1949,7214626323,84 Scott Road,23920423,Gold,2023-01-31,221.15
353,39541943,Tuckie Gilhoolie,10/12/1945,7817959164,53315 Spenser Parkway,23931414,Basic,2023-01-31,126.7
354,22861308,Garvey MacLaughlin,19/05/1975,7696676445,5562 Carpenter Crossing,23932793,Basic,2023-01-31,962.8
355,40699895,Whitney Cockings,10/05/2002,7617765838,4 Hoffman Trail,23935849,Basic,2023-01-31,888.11
356,61681039,Waldo Gohn,24/02/1946,7563590867,160 David Center,23942646,Gold,2023-01-31,517.93
357,93190050,Shepard Russo,16/04/1932,7423493242,42891 Forster Pass,23959928,Gold,2023-01-31,878.83
358,19070345,Alika Daspar,22/07/1997,7720985909,30 Meadow Ridge Lane,23962863,Basic,2023-01-31,307.07
359,51215896,Shanon Howie,14/01/1960,7672808451,17746 Comanche Center,23971753,Basic,2023-01-31,170.77
360,63387212,Dunstan Aven,14/11/1977,7687290196,842 School Point,24010877,Gold,2023-01-31,652.95
361,18264603,Alano Goford,05/06/1998,7779744295,4 Delladonna Way,24085667,Basic,2023-01-31,249.1
362,30721772,Darill Wastling,16/02/1989,7637773292,13073 Thompson Avenue,24122572,Gold,2023-01-31,924.02
363,66498089,Gennifer Pashen,06/04/1968,7992464819,59 Coolidge Circle,24150990,Basic,2023-01-31,365.31
364,89689305,Prisca Camin,04/04/1993,7464184436,2 Texas Circle,24178466,Basic,2023-01-31,330.91
365,70317241,Rosie Flintuff,13/12/1938,7703479469,52 Scott Pass,24198488,Basic,2023-01-31,578.35
366,36880090,Will Ovid,11/03/1974,7893193701,84 Bonner Avenue,24250015,Basic,2023-01-31,592.59
367,21339791,Natty Eseler,28/10/1968,7241970588,8 Merchant Circle,24285988,Gold,2023-01-31,783.9
368,22699283,Dorie Westmacott,17/02/1976,7253079020,70 Jackson Way,24298516,Gold,2023-01-31,768.69
369,26642862,Kelvin O'Sesnane,14/03/1937,7142295425,47 Raven Court,24299977,Gold,2023-01-31,199.33
370,7073038,Salvador Faichnie,25/11/1990,7898984641,4832 Claremont Pass,24308337,Basic,2023-01-31,764.57
371,88730502,Lacey McCreagh,20/05/1946,7875250525,986 Hovde Place,24370240,Basic,2023-01-31,608.64
372,58655795,Shalom Defew,25/06/1944,7884241316,951 Utah Point,24406166,Basic,2023-01-31,746.97
373,7185765,Marco Woan,18/03/1996,7992176286,7 Maywood Place,24434457,Basic,2023-01-31,385.3
374,50137483,Kittie Heakins,10/07/1957,7641727085,9 Village Green Point,24462859,Basic,2023-01-31,646.0
375,59931737,Querida Zecchinelli,24/08/1990,7170510041,45 Sutteridge Drive,24510213,Gold,2023-01-31,142.59
376,50661807,Gualterio Dominiak,08/04/2004,7444804047,3375 Becker Drive,24513968,Basic,2023-01-31,306.35
377,9648107,Cathyleen Warman,01/07/1971,7404095307,14 Haas Crossing,24516638,Gold,2023-01-31,426.16
378,26377972,Antonin Petrol,24/11/1932,7814692523,118 Main Avenue,24519138,Basic,2023-01-31,58.15
379,74244392,Coralie Knellen,28/09/1968,7134906360,682 Morning Pass,24529850,Basic,2023-01-31,800.79
380,6165151,Donnell Pedlingham,18/12/1976,7697506326,7468 Karstens Street,24531428,Basic,2023-01-31,565.21
381,33181065,Sisile Bredgeland,02/06/1933,7839823167,42 Surrey Place,24533829,Gold,2023-01-31,190.8
382,50571699,Clary Boatwright,01/09/1972,7557795087,86149 8th Road,24533935,Gold,2023-01-31,808.99
383,5913997,Rodolphe Foulkes,02/09/1950,7560868021,64592 Declaration Alley,24539679,Gold,2023-01-31,768.68
384,78477469,Angelika Vanyakin,23/03/1993,7862860331,3 Spaight Point,24638469,Basic,2023-01-31,968.27
385,87256898,Peyton Pantlin,06/03/1997,7515298954,178 Eastlawn Junction,24715803,Basic,2023-01-31,684.75
386,44118549,Bearnard Belle,14/12/1959,7311745417,6766 Northridge Court,24725325,Gold,2023-01-31,567.17
387,26591902,Conchita Karlicek,01/11/1963,7909169910,941 Towne Pass,24796881,Gold,2023-01-31,943.93
388,12728922,Brinna Bootherstone,04/11/1974,7340315466,1657 Bartillon Park,24826358,Gold,2023-01-31,923.46
389,94066958,Deana Baybutt,19/09/1994,7676704071,44969 Russell Trail,24859951,Gold,2023-01-31,950.69
390,10655317,Standford Mulqueen,21/02/2003,7272529672,46 Nobel Center,24860683,Basic,2023-01-31,982.97
391,75228287,Gwyn Flemmich,04/12/1997,7358140419,404 Eastlawn Court,24976861,Gold,2023-01-31,982.53
392,39618806,Ki Dorricott,08/09/1971,7144750709,29 Bluestem Drive,24999129,Gold,2023-01-31,750.61
393,64826586,Caroline Mallison,09/08/1953,7178996522,5 Lindbergh Avenue,25004339,Gold,2023-01-31,120.44
394,87784323,Ilise Faulds,25/03/1947,7362758130,57 Merrick Place,25006771,Basic,2023-01-31,600.16
395,99708193,Mathew Biddlecombe,08/04/1943,7480050093,22 Schiller Pass,25033680,Gold,2023-01-31,639.47
396,74513603,Tripp Dehn,30/06/1979,7104308156,66531 Walton Alley,25099734,Gold,2023-01-31,872.31
397,31879074,Nehemiah Ortner,20/04/1948,7850464893,9 Weeping Birch Center,25110012,Gold,2023-01-31,300.03
398,35047322,Dewie Antonomolii,11/07/1958,7269662250,683 Lighthouse Bay Court,25133996,Basic,2023-01-31,419.22
399,9396642,Don Yann,17/04/1933,7511563792,36 Monument Way,25146667,Basic,2023-01-31,534.11
400,90993557,Addie Bottell,09/09/1959,7219679170,79992 Merchant Avenue,25240031,Gold,2023-01-31,520.29
401,19069826,Leigha Mayell,30/07/1971,7472248604,94 Anhalt Alley,25269707,Basic,2023-01-31,770.38
402,84843220,Brice Inchan,09/05/1955,7963911380,5 Dapin Lane,25281513,Basic,2023-01-31,618.78
403,77723424,Tiler Nowick,28/08/1995,7905351242,34083 Blackbird Pass,25310962,Basic,2023-01-31,376.9
404,49943184,Jordon Bedenham,29/01/1989,7383830615,199 Oak Valley Hill,25412464,Gold,2023-01-31,203.46
405,66119520,Donetta Ayers,12/08/1987,7340975680,78 4th Junction,25439304,Basic,2023-01-31,890.08
406,80963508,Krishna MacCaull,19/05/1984,7255922049,32 Badeau Point,25504032,Gold,2023-01-31,838.81
407,76181090,Blondelle Skeffington,01/11/1930,7226944051,41451 Paget Street,25510430,Gold,2023-01-31,110.66
408,32972079,Kelvin Twigge,09/04/1933,7139780018,5154 Kropf Circle,25522226,Gold,2023-01-31,428.21
409,42686927,Isaak Blower,15/11/1933,7479674273,7301 Lerdahl Hill,25584693,Basic,2023-01-31,793.42
410,30568898,Violette Poletto,26/02/1988,7120781023,4 Anzinger Road,25596483,Basic,2023-01-31,595.87
411,97610258,Berget Joska,24/11/1945,7930485422,7743 Granby Trail,25628234,Basic,2023-01-31,808.37
412,6164823,Emmie Kealey,09/01/1953,7785042771,703 Upham Crossing,25636885,Gold,2023-01-31,755.58
413,3527714,Ivy Kiera,27/05/1982,7492070482,6703 Arkansas Parkway,25677428,Basic,2023-01-31,307.44
414,77622814,Tull Cantor,10/05/1994,7370778278,947 Merchant Pass,25678043,Basic,2023-01-31,49.06
415,68386296,Monique Woodroofe,03/07/1973,7321376510,2168 Erie Court,25698177,Gold,2023-01-31,923.38
416,35906693,Avrom Ralphs,25/07/1998,7476901895,3191 Monterey Trail,25710768,Basic,2023-01-31,968.16
417,95536612,Rivkah Iacapucci,30/08/1954,7516033062,14 Weeping Birch Terrace,25746852,Gold,2023-01-31,320.7
418,9494073,Lilly Sullens,14/10/1951,7249501650,323 5th Point,25768265,Gold,2023-01-31,702.22
419,42849437,Elana McCaffrey,20/03/1984,7487152499,9209 Carioca Street,25779398,Gold,2023-01-31,967.13
420,12715326,Fanchette Chaplyn,02/08/1933,7344504844,1444 Colorado Way,25787771,Basic,2023-01-31,494.02
421,74932511,Nero Dozdill,11/09/1994,7455480228,78 Stang Point,25807378,Basic,2023-01-31,25.32
422,78020543,Dolli Kissick,15/05/1969,7203466178,48 Autumn Leaf Court,25893329,Basic,2023-01-31,211.58
423,31741543,Bunnie Southern,12/07/1975,7521553783,554 Fieldstone Lane,25931435,Gold,2023-01-31,127.08
424,93229951,Kimberlyn Wadworth,10/08/1953,7277995468,605 Loftsgordon Street,25939481,Gold,2023-01-31,502.59
425,78670068,Wren Crossland,08/05/1936,7142555645,365 Prairieview Alley,25941557,Basic,2023-01-31,656.34
426,62888841,Danette Albury,05/08/1961,7713890512,554 Corben Point,26008806,Basic,2023-01-31,553.23
427,28260592,Alvis Byers,28/10/1932,7832827570,499 Maywood Park,26070761,Gold,2023-01-31,641.67
428,93768756,Darcy Couronne,29/11/1986,7431235264,43675 Transport Park,26087369,Basic,2023-01-31,653.2
429,54464832,Andrew Vazquez,06/07/1961,7124137374,4825 Holmberg Pass,26101648,Gold,2023-01-31,9.84
430,67465216,Bobbye Humpage,02/12/1942,7461773324,8295 Dennis Trail,26102798,Gold,2023-01-31,104.08
431,66590459,Sheffie Domelow,20/10/1963,7436094644,9 Scofield Alley,26109213,Gold,2023-01-31,698.97
432,14423624,Happy Temby,28/04/1955,7157047965,29 Northridge Lane,26118463,Gold,2023-01-31,981.0
433,64041693,Carine Pinches,24/05/1997,7591634005,73826 Veith Park,26248782,Gold,2023-01-31,70.58
434,35650470,Zared Pikhno,16/07/1982,7633456843,31273 Sunnyside Crossing,26375186,Gold,2023-01-31,804.02
435,26897941,Ruperto Durrand,29/04/1984,7475777928,8 Straubel Pass,26432558,Gold,2023-01-31,465.32
436,85422591,Morton Heggs,09/07/1949,7505844255,327 Caliangt Road,26506201,Basic,2023-01-31,592.7
437,49366602,Tessa Rosenthaler,22/01/1972,7859434217,317 Kinsman Lane,26522255,Gold,2023-01-31,283.67
438,73188437,Rosco Moyne,13/10/1980,7706368688,8 Prairie Rose Lane,26528251,Gold,2023-01-31,539.97
439,14552507,Candra Parrot,12/09/1940,7603853699,1 Schlimgen Hill,26632358,Basic,2023-01-31,384.64
440,71746287,Bale Jeanon,16/11/1972,7859895801,18871 Spenser Point,26643616,Gold,2023-01-31,260.1
441,72989737,Dot Yarker,27/10/2001,7411567799,3693 Tennyson Way,26669001,Basic,2023-01-31,70.04
442,11427653,Randall Maddyson,19/05/1955,7116322457,585 Shelley Circle,26675311,Gold,2023-01-31,989.13
443,70950731,Glad Wrenn,08/05/1990,7805106617,6 Novick Point,26751921,Gold,2023-01-31,800.07
444,47508085,Moishe Loalday,20/02/1951,7983966914,7947 Coolidge Crossing,26793058,Basic,2023-01-31,384.98
445,78887413,Trefor Kilbane,15/03/1947,7436287952,31616 South Center,26863880,Basic,2023-01-31,818.47
446,76949132,Darnall Wreath,23/12/1934,7873449517,51 Paget Terrace,26874415,Basic,2023-01-31,19.62
447,77805873,Jany Mensler,03/03/1934,7295117024,3 Forest Park,26884718,Basic,2023-01-31,573.65
